text,label,stance
@user @user Hillary's doing the right thing -- staying focus on her campaign. #SemST,2,hillary
@user I'd ask #HillaryClinton to stop lying about #Benghazi & #ClintonFoundation ties to #terrorist #muslim #ISIS. #SemST,1,hillary
RT @user Are y'all at #UTEP ready for #MarcoRubio in #2016 #Miners #LadyMiners #UniversityOfTexasElPaso #Rubio #New... #SemST,0,hillary
@user welcome 2 Twitter~PROUD to be #UNITEBLUE~  #WarOnWomen  #worldpeace  #tngov #TN #socialjustice #AllLivesMatter #unity #SemST,0,hillary
Breaking News: #Hillary trades campaign bus for a broomstick. #SemST,1,hillary
RT @user Follow if you stand against Hillary in 2016! #SemST,1,hillary
@user @user @user @user @user @user Inaugural tweet from our new account! Go #SemST,1,hillary
Was asked by @user to help with her campaign. Gladly (excitedly) accepted! #SemST,2,hillary
How can we expect u to make good financial decisions for the US if u can't manage ur own multimillion $ salary so ur not broke #SemST,1,hillary
"over the river and through the woods, and UP WITH HILL WE GO! Yass #HillaryClinton  #Hillary   #SemST",1,hillary
@user @user one can only hope #SemST,0,hillary
@user . Clinton Foundation to keep accepting bribes from foreign governments #WhyImNotVotingForHillary,1,hillary
Kind of scares me that there are still thousands of emails that have not been released from Hillary's private emails.  #SemST,1,hillary
@user @user @user @user @user  I didn't realize #PayToPlayDiplomacy was such a big hit!  #SemST,1,hillary
"@user Your treatment of the press, Amb Stevens' fam, and the intel of the American ppl is enough to send you to jail #SemST",1,hillary
Great day in Emmetsburg meeting with #HillaryClinton supporters and learning more about important issues in Palo Alto county #SemST,1,hillary
"#WonderWoman movie, #TheMuppets TV show, #StarWarsVII, #MarriageEquaility #Obama. I guess I can leave social media now. Oh wait #SemST",0,hillary
@user Why is this woman like teflon?  She has committed enuf egregious crimes she should B superglued 2the dang wall! #SemST,1,hillary
@user You Flip/Flopped on the Gay marriage issue; must be more votes available with your current view? #SemST,1,hillary
@user I notice that you didn't condemn the lawless actions of the rioters. #SemST,1,hillary
"Only in a SEXIST AS FUK world would we question the ""qualifications"" of a former SECRETARY OF STATE. #SemST",2,hillary
"I need @user & @user to stop emailing me. I love you, but I need my space. #stillvotingforyou #SemST",2,hillary
@user @user @user The people came to see & hear Hillary not the Press obstructing their view #SemST,1,hillary
@user Does @user have any grasp on reality? I need more than 140 characters to address someone as naive as this man. #SemST,0,hillary
@user @user Thank you so much for RT and FAV!!! #WakeUpAmerica #Rubio2016 #Cruz2016 #SemST,1,hillary
@user @user @user  perfect definition of JIBBERISH  #UniteBlue #SemST,0,hillary
& I bet that @user is thee best choice for President in 2016she's the next best one for the people  #Vote #SemST,2,hillary
"Apparently, putting cocaine in someone's butthole and then waiting for them to fart in your face is the wrong way to get high. #SemST",0,hillary
@user @user @user I hear the Peter Gunn theme. She's going to kick some serious GOP ass. #SemST,1,hillary
Getting another @user bumper sticker because #LoveWins and 2 just wasn't enough #SemST,2,hillary
I think I am going to vote for Monica Lewinsky's Ex- boyfriends Wife #SemST,2,hillary
@user @user stand on the right side #SemST,2,hillary
.@Theblacksphere #Hillary took a #HypocriticalOath with a vow to do harm to all that cross her. Are you #ReadyForHillary  #GOP2016 #SemST,1,hillary
"@user No, she's got the #BlackLivesMatter vote w/o even talking to them.  Most blacks are brainwashed by @user #SemST",1,hillary
@user @user Let's hope the VOTERS remember! #HillNo,1,hillary
@user @user @user @user  It will. Otherwise we're guaranteed GOP in control of all 3 branches. #SemST,1,hillary
Save an intern.... Keep Bill & Hillary out of the White House.  #SemST,1,hillary
Insurgent. What will happen if Hillary becomes dictator in chief. #SemST,1,hillary
"@user If you think Hillary isn't taking foreign money from Muslim brotherhood, you probably favor Obama as chief justice #SemST",1,hillary
Marriage equality a constitutional right! Woot #HRC2016 #hillaryclinton #readyforhillary #vote #hillaryfor2016 ##mpotus #SemST,2,hillary
@user Awesome video!  Vote for Chelsea's mom. #SemST,2,hillary
@user not good when only @user defends you. Your big mouth & giant ego are your downfall #stupidisasstupiddoes #SemST,1,hillary
"Bernie or Hillary? Prefer Bernie but Hillary fine. Either way, Dems gotta stand together in 2016. #FeeltheBern #SemST",2,hillary
"Wasn't the original #ScoobyVan also full of unemployed hippies & a stupid dog, who lived to meddle in other people's business? #SemST",1,hillary
"@user was that ""awkwardness"" or ""awfulness""? I think the latter #SemST",1,hillary
"#BernieSanders is running for president, don't the #democrats already have one really old guy running?? #SemST",1,hillary
'Hillary-speak' campaign rhetoric is going to be the death of me. @user #SemST,1,hillary
@user super out of touch and stupid.   Please go away. #NYCPride #NYC #SemST,1,hillary
"#Putin, #NothingMoreAmericanThan voting for a politician to lead the country when she can't even handle email. #think #SemST",1,hillary
"@user @user how many men are getting their dicks sucked daily in congress, etc and no one gives a shit... #SemST",0,hillary
"@user @user @user @user @user Fine, they can leave USA & never come back. #OiP #Cruz2016 #SemST",1,hillary
@user IM HIGH ON HASHTAGS RIGHT NOW I CANT HELP MYSELF #mypresident #SemST,0,hillary
@user I agree with her previous stance; and I'm sure she still believes in what was said before. #SemST,1,hillary
@user i love bernie because he ain't #SemST,0,hillary
"@user @user @user @user @user Without the blacks and minority voters? NO, Won't happen! #SemST",0,hillary
"Never vote for @user ""for the survival of our country"" #LoveWins #SemST",0,hillary
@user @user SOS OBAMA Who?? @user ?? :-))))  Are you joking? #StopDilma #StopLula #StopForodeSaoPaulo #SemST,0,hillary
I bet Leslie Knope would be so happy about #SemST,2,hillary
@user End lawless #ClintonFoundation. Jail Butcher of #Benghazi. #Arrest rapist #BillClinton. #HillaryClinton,1,hillary
"You're a idiot if you vote for Hillary, her and Obama are The Epitome  of what's wrong with this country #Benghazi #SemST",1,hillary
HER NAME IS RIO AND SHE DANCES IN THE SANAAAAAND!!! WHOOOO!! #tcOT #SemST,1,hillary
@user Especially the paid union lackies who have no idea why their there. Propaganda machine spinning overtime. #SemST,1,hillary
@user at least he has a platform #SemST,0,hillary
I'd still rather have Aaron Hernandez as President than Hillary.  #SemST,1,hillary
I don't want to be appointed to an Ambassador post.,0,hillary
Ding Dong ____ _____ __ ____ #SemST,0,hillary
#LoveWins on the day I get my Hillary gear! #Yaaas #Pride #SemST,2,hillary
RT @user Thanks @user keep sending in the clowns! It makes this upcoming election very entertaining #latinos2016 #Rock... #SemST,0,hillary
Hillary's campaign events are scripted dog & pony shows designed to shelter her from vetting b4 the coronation #SemST,1,hillary
@user @user I'm down to help for 2016 election. #SemST,2,hillary
@user @user @user @user What her emails? They released the rest all very boring. #SemST,1,hillary
Casually hangin' with @user on a conference call while taking a break at #ACUHOI. #SemST,2,hillary
@user Pretty sure you're gonna lose out on a lot of hypocritical #Christian votes by pretending to care about #LGBT #SemST,1,hillary
"Dick Morris: @user is ""fundamentally corrupt"". He should know! #copolitics  #wcs15 #SemST",1,hillary
"I've been doing my reading and I do have to to say, I'm wildly impressed by Hillary Clinton #SemST",2,hillary
@user @user  GET OUT OF MY STATE YOU BUM! #UniteBlue  #SemST,0,hillary
Those aren't pantsuits. They are camouflage outfits carefully tailored to minimize silhouette. Think stealthsuits.Very high tech. #SemST,1,hillary
@user will pick @user for VP -Mark my tweet. #UnstoppableTicket #ElizabethWarren #SemST,2,hillary
I love the smell of Hillary in the morning. It smells like Republican Victory. #TedCruz2016 #MarcoRubio #SemST,1,hillary
"@user lied about the cost of the gala, she was fined for it, but if it were @user they'd be in jail  Unfit for office  #SemST",1,hillary
I think I'll take @user over @user now.. and that is scary to say.  #badchristianvalues #SemST,0,hillary
The kind of Gov that Liberals promise you can only be achieved and sustained with a Conservative Government.   #HeatWave #tcot #SemST,1,hillary
@user @user @user @user He is what he is and it doesn't resonate with minority and black voters! #SemST,0,hillary
"Would you wanna be in a long term relationship with some bitch that hides her emails, & lies to your face? Then #Dontvote #SemST",1,hillary
"@user @user serious, if trump runs you'll get a trump tattoo? Calling the Donald!! #SemST",0,hillary
.@HillaryClinton What's the ambient temperature in #Hell today? Use that as a guide!  #SemST,1,hillary
"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality #SemST",2,hillary
@user @user Hillary for Prez = Obama's third term and that's the last thing we need!! #SemST,1,hillary
"@user  Broke, as in Dead broke"" Elitist Nauseating Get behind the rope  Hateful Arrogant Z Ideologue  Someone else add Z. #SemST",1,hillary
"@user @user if you're the best your side has to offer, we have nothing to worry about, slick. #SemST",0,hillary
So excited to hear @user speak here at @user in #Hanover #HillaryinNH @user #SemST,2,hillary
@user will not let our enemies take advantage of us like Obama is doing & Hillary will do! @user #NewAmericanCentury #SemST,1,hillary
"Hillary Clinton keeps sending me emails, and when I try to unsubscribe, I get an error message. THIS IS CANCER #SemST",1,hillary
2 people that are surprising? Trump &Fiorina. Why? Cause they're being honest w/what they think.  Obama built that.  #SemST,0,hillary
"@user take that, Marco Rubio. @user cannot pander to the Latino vote while pushing policies that hurt the community most. #SemST",0,hillary
Hillary will get past the primaries cause Dem voters don't think she can do any wrong. But she will be beat in November #SemST,1,hillary
Bill Clinton just wants to be the first dude to be President and bang one. #SemST,0,hillary
RT @user Who in #CorpusChristi is ready for #MarcoRubio in #2016 #Hooks #CC #Texas #TX #361 #KeepTexasRed #GOP #Tea... #SemST,1,hillary
"Always aim high,work hard, & care deeply about what U believe in...when U stumble, keep faith. HILLARY CLINTON @user #SemST",2,hillary
@user  Heaven forbid anyone invade the space of the Queen of Lies. -_- #SemST,1,hillary
Y did #randpaul take donations from a #WhiteSupremacy group after shaking hands with black leaders? #BlackLivesMatter #gop #SemST,0,hillary
As much as @user poll numbers have jumped I still have Hillary winning the Dem. nomination. #SemST,2,hillary
"@user Thanks for the follow, may God bless you and your family !  #freeallfour #SemST",1,hillary
"Saudi Arabia imprisons & flogs rape victims. ""Women's champion"" @user has accepted MILLIONS $$$ from Saudi govt #tcot #SemST",1,hillary
if Hillary wins the election there's a chance we might move to Australia. #HILLARY4PRES #SemST,1,hillary
"Pundits say Jim Webb facing uphill battle with Hillary.  Really, it's with Bernie for the anti-Hillary vote.  #JimWebb #SemST",1,hillary
"@user @user is not qualified b/c he eats $82,000 in snacks & b/c of D corruption of #Bridgegate  A BIG FAT BULLY! #SemST",1,hillary
"#StopHillary2016 @user if there was a woman with integrity and honesty I would vote for such as woman president, NO",1,hillary
