text,label
@user So liberals will cheer ...they live illegal aliens.....,0
A Madison resident who has posted a series of Anti-President Trump signs outside his or her home is at it again with another negative sign.,0
@user Congratulations google finally revealed as The Chinese controlled company it has become,0
@user That’s why conservatives are so afraid of weed. They think it will make them love black people.,0
@user Introducing my sweet sweet baby king! He is always sooo nice! And when I try to sit on the sofa he NEVER attacks me!,0
@user @user @user He is,0
@user Depending on a government or politician to furnish ones basic needs make the individual or group of citizens lazy,0
@user girl! which foundation?!?!,0
@user @user @user @user @user Unfortunately some democrats and their supporters have shown support for antifa and lied by saying they were protesting peacefully,0
"@user If anything, wouldn't that be a State Law?  He's running for Federal Office.  @user thinks Texans are morons...about this and illegally claiming to be a government office and sending out summons"""" for money. #maga #Texans""""",1
@user @user Hugs 🍎❤🍏 #maga  💯🇺🇸🇺🇸🇺🇸,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Somewhere i saw that the real reason that gun control was first pushed in the 60's was to keep the guns out of the minorities hands.,0
@user Antifa Rocker :D,0
@user @user Same rat that said antifa was a Black organization,1
@user Would that make him the equivalent of the Antifa March that started the violence there in the first place?,1
@user I wish I could join a server without disconnecting...,0
#RedWave a coming!! That's ok tho. No conservative will harm you b/c of your political ideals.  Cant say the same for liberals tho. Liberals can be vile and nasty to opposing views.,1
@user There was once a convaluted theory Nixon was deep throat.,0
@user You ARE the most attractive ever!! Seriously MAGA ets have creepy taste.  The rest of us know attractive when we see it!!  Plus we have great hair on this side of the isle!!  \o/,0
"16)  However, his views I do not agree with.  -He does not believe in climate change. -He opposites a woman's right to have an abortion. -He thinks gender issues are black & white ---(Me man, you woman."""" - <imagine in a Tarzan voice>)--- -Gun control doesn't exist to him.""""",0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Little known fact Balaam raced donkeys and gambled on races. One day his fastest ass was winning the Jerusalem sweepstakes. And right before the finish the ass lost control running over a Samaritan and two Africans . Local antifa saw the whole thing and blamed the fastest ass!,1
@user He should be given 5000 volts!,1
@user you are not alone/ I am here with you🎶 😅,0
@user @user Who are you to judge a man. Is your name Jesus? Why fuss about the words he chose? How many did your Messiah @user bring home. Stop being a troll and wake up. #MAGA #Qanon #WWG1WGA #Trump #TrustThePlan,1
@user @user you are totally disgraceful with you name calling....disgusting,1
@user Go buy an Antifa shirt from wal mart you lumpenprole,1
@user @user @user The fact that you equate smoking reefer with sexual assault tells me everything I need to know about you. You MAGA-bot-types are completely at sea when it comes to basic human decency. Like your president.,1
@user we’re defo living in the last days,1
@user @user Fine let’s fix Chicago’s gun violence.  End gun control.,0
Is anyone surprised that a President who would commit treason with Russia to get elected would pick a rapist for the Supreme Court?#MondayMotivation #Deplorables #MAGA #MarinesagainstTrump #KavaNO #BlueWave2018 #PostponeTheVote #Kavanaugh #StopKavanaugh,1
@user Fairness?? What about being fair to the democratic process of this republic??? All this is a sham to delay the vote. Shameful.  #DrainTheDeepState #DrainTheDeepStateSwamp #maga,1
@user @user @user But ... but ... I was trying to get him to block me. The trans porn story was the perfect ammunition ... but now it will never happen! 😮😧🙁😞😢😭,0
"@user eric, his brother, his sister and daddy.... among a lot of other crimes.. stole money from their charity"""" aka personal piggy bank and are being investigated... but here he is acting so """"dope"""".. but he's nothing but a tool""""",0
@user So fuckinggg cute 😍,1
@user Comes with the territory but I’m going to say it’s the same leftist that control antifa...just to make more out of it than it actually is! Just saying,0
@user What about Trumps promise on the border wall or do we pay for his lie what about gun control and innocent lives taken,1
@user God I hope not!,0
.@USER   You're stripping Americans of citizenship?    Attacking the poor again as well - home births being more affordable.  My little niece was born at home - unplanned drama. She is 14th generation proven +native. You're going to challenge her citizenship?,0
@user @user Paid protesters. #VoteDemsOut  #Kavanaugh,1
@user This is #MAGA's first victory lap. I'm up for the vote!,0
@user @user @user Most stupid tweet yet...and yes...its a libtard🤣🤣🤣👌💩,1
@user @user Screw you and your team. Americans who scraficed are the reason you have a team !!! Leave our President alone !!!!,0
@user Anyone have a lion,0
@user @user @user @user Just proves she's a plant. Motivation is crystal clear. Definite bias. Your definition of far right is interesting since it's been proven time and again liberals play the smear campaign each time. Accusers then disappear.,0
A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope,1
#liberals generally don’t think the rules apply to them. #Hipster sped walked in front of me to get into the 15 items or less line. He had nearly 30. I had to suffer behind his patchouly oil and things growing out of his beard. His #EBT card was declined.,0
@user By acting like a spoiled brat?  Women do not need that sort of help.,1
@user Gitmo could resolve Holders issues along with all of Obama’s Clowns,1
@user  I don't agree with you. But if you want to see a real damsel in distress play the fucking marry Jane missions. They are soooo boring . she's so stupid.,1
@user @user Just another tool in my toolbox. It's an inanimate object unless I animate it. It's not gun control we need it's mental health control!,0
@user you are just too cute,0
10 Winning Arguments Against Gun Control – Libertennial,0
@user Liberals always find a new low to achieve,0
@user Speed test on computer wired and see what speeds do you have,0
@user You are hilarious and way too good to me.,0
@user help! I already have a verify account but when I try to use it it wants further details (passport) which I don’t have with me. So I phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! What rubbish service.,1
